id,klassifikator_kodi,name_uz,name_ru,name_en,davr,miqdor
416,1706,Buxoro viloyati,Бухарская область,Bukhara region,2014,86.0
416,1706,Buxoro viloyati,Бухарская область,Bukhara region,2015,87.3
416,1706,Buxoro viloyati,Бухарская область,Bukhara region,2016,88.1
416,1706,Buxoro viloyati,Бухарская область,Bukhara region,2017,88.5
416,1706,Buxoro viloyati,Бухарская область,Bukhara region,2018,91.2
416,1706,Buxoro viloyati,Бухарская область,Bukhara region,2019,92.2
416,1706,Buxoro viloyati,Бухарская область,Bukhara region,2020,88.5
416,1706,Buxoro viloyati,Бухарская область,Bukhara region,2021,89.6
416,1706,Buxoro viloyati,Бухарская область,Bukhara region,2022,90.4
416,1706,Buxoro viloyati,Бухарская область,Bukhara region,2023Q1,89.1
416,1706,Buxoro viloyati,Бухарская область,Bukhara region,2023Q2,90.7
416,1706,Buxoro viloyati,Бухарская область,Bukhara region,2023Q3,91.0
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2010,98.7
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2011,94.6
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2012,96.7
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2013,92.1
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2014,93.3
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2015,94.6
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2016,93.8
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2017,95.8
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2018,94.0
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2019,96.7
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2020,96.2
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2021,92.9
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2022,96.5
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2023Q1,94.1
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2023Q2,97.6
416,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2023Q3,97.6
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2010,88.1
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2011,77.7
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2012,74.7
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2013,70.2
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2014,81.9
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2015,88.9
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2016,89.2
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2017,85.6
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2018,87.2
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2019,84.1
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2020,87.1
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2021,86.8
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2022,86.8
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2023Q1,84.9
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2023Q2,88.5
416,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2023Q3,89.1
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2010,3.9
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2011,5.4
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2012,5.2
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2013,5.4
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2014,6.3
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2015,6.1
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2016,6.9
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2017,7.8
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2018,9.5
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2019,9.7
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2020,9.3
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2021,10.2
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2022,8.6
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2023Q1,4.4
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2023Q2,8.4
416,1712,Navoiy viloyati,Навоийская область,Navoi region,2023Q3,8.6
416,1714,Namangan viloyati,Наманганская область,Namangan region,2010,89.3
416,1714,Namangan viloyati,Наманганская область,Namangan region,2011,89.2
416,1714,Namangan viloyati,Наманганская область,Namangan region,2012,91.9
416,1714,Namangan viloyati,Наманганская область,Namangan region,2013,94.2
416,1714,Namangan viloyati,Наманганская область,Namangan region,2014,95.4
416,1714,Namangan viloyati,Наманганская область,Namangan region,2015,94.5
416,1714,Namangan viloyati,Наманганская область,Namangan region,2016,94.6
416,1714,Namangan viloyati,Наманганская область,Namangan region,2017,94.3
416,1714,Namangan viloyati,Наманганская область,Namangan region,2018,95.4
416,1714,Namangan viloyati,Наманганская область,Namangan region,2019,95.0
416,1714,Namangan viloyati,Наманганская область,Namangan region,2020,91.3
416,1714,Namangan viloyati,Наманганская область,Namangan region,2021,92.3
416,1714,Namangan viloyati,Наманганская область,Namangan region,2022,92.0
416,1714,Namangan viloyati,Наманганская область,Namangan region,2023Q1,92.3
416,1714,Namangan viloyati,Наманганская область,Namangan region,2023Q2,94.1
416,1714,Namangan viloyati,Наманганская область,Namangan region,2023Q3,93.9
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2010,85.6
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2011,86.4
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2012,79.7
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2013,81.8
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2014,83.2
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2015,94.6
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2016,94.0
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2017,93.4
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2018,97.0
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2019,97.1
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2020,92.8
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2021,86.6
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2022,90.5
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2023Q1,89.5
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2023Q2,91.8
416,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2023Q3,91.7
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2010,55.0
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2011,48.7
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2012,49.1
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2013,53.6
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2014,61.3
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2015,65.8
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2016,67.9
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2017,74.8
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2018,78.0
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2019,74.5
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2020,73.1
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2021,79.0
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2022,84.0
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2023Q1,83.1
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2023Q2,93.4
416,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2023Q3,93.2
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2010,77.0
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2011,82.1
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2012,87.0
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2013,93.1
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2014,92.9
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2015,89.5
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2016,94.4
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2017,94.9
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2018,95.3
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2019,96.2
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2020,95.5
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2021,91.9
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2022,92.1
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2023Q1,84.8
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2023Q2,92.6
416,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2023Q3,92.8
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2010,25.2
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2011,24.4
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2012,24.4
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2013,27.3
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2014,29.7
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2015,33.1
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2016,34.9
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2017,36.8
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2018,30.4
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2019,27.9
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2020,27.0
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2021,17.4
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2022,24.7
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2023Q1,26.3
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2023Q2,30.1
416,1727,Toshkent viloyati,Ташкентская область,Tashkent region,2023Q3,30.0
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2010,72.5
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2011,74.8
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2012,78.5
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2013,77.0
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2014,84.1
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2015,85.4
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2016,88.5
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2017,90.4
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2018,95.6
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2019,95.5
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2020,93.7
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2021,85.3
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2022,84.5
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2023Q1,91.7
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2023Q2,92.9
416,1730,Farg'ona viloyati,Ферганская область,Fergana region,2023Q3,92.4
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2010,78.3
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2011,88.8
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2012,88.1
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2013,81.2
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2014,86.6
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2015,91.1
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2016,92.8
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2017,92.2
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2018,93.8
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2019,94.6
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2020,94.3
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2021,93.6
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2022,95.8
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2023Q1,92.5
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2023Q2,96.0
416,1733,Xorazm viloyati,Хорезмская область,Khorezm region,2023Q3,96.1
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2010,55.6
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2011,69.2
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2012,64.9
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2013,61.4
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2014,57.6
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2015,62.5
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2016,72.0
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2017,66.0
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2018,69.6
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2019,69.7
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2020,62.0
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2021,21.5
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2022,36.8
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2023Q1,57.1
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2023Q2,39.6
416,1726,Toshkent shahri,город Ташкент,Tashkent city,2023Q3,39.3
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2010,6084.5
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2011,6894.3
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2012,7271.9
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2013,7919.1
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2014,8632.9
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2015,9225.1
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2016,10072.4
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2017,10444.4
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2018,11657.7
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2019,12152.3
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2020,12304.6
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2021,13803.2
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2022,14843.8
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2023Q1,2383.1
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2023Q2,7615.4
476,1700,O'zbekiston Respublikasi,Республика Узбекистан,Republic of Uzbekistan,2023Q3,11885.0
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2010,315.3
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2011,336.8
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2012,361.8
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2013,384.2
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2014,420.0
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2015,443.9
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2016,468.4
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2017,489.7
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2018,528.8
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2019,572.1
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2020,665.3
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2021,784.6
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2022,795.5
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2023Q1,110.3
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2023Q2,378.1
476,1735,Qoraqalpog'iston Respublikasi,Республика Каракалпакстан,The Republic of Karakalpakstan,2023Q3,592.506
476,1703,Andijon viloyati,Андижанская область,Andijan region,2010,360.1
476,1703,Andijon viloyati,Андижанская область,Andijan region,2011,387.9
476,1703,Andijon viloyati,Андижанская область,Andijan region,2012,407.5
476,1703,Andijon viloyati,Андижанская область,Andijan region,2013,454.5
476,1703,Andijon viloyati,Андижанская область,Andijan region,2014,488.0
476,1703,Andijon viloyati,Андижанская область,Andijan region,2015,512.1
476,1703,Andijon viloyati,Андижанская область,Andijan region,2016,577.9
476,1703,Andijon viloyati,Андижанская область,Andijan region,2017,556.5
476,1703,Andijon viloyati,Андижанская область,Andijan region,2018,563.0
476,1703,Andijon viloyati,Андижанская область,Andijan region,2019,572.4
476,1703,Andijon viloyati,Андижанская область,Andijan region,2020,586.5
476,1703,Andijon viloyati,Андижанская область,Andijan region,2021,700.1
476,1703,Andijon viloyati,Андижанская область,Andijan region,2022,802.6
476,1703,Andijon viloyati,Андижанская область,Andijan region,2023Q1,119.5
476,1703,Andijon viloyati,Андижанская область,Andijan region,2023Q2,390.5
476,1703,Andijon viloyati,Андижанская область,Andijan region,2023Q3,615.0
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2010,885.7
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2011,973.7
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2012,990.6
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2013,1055.4
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2014,1127.6
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2015,1199.6
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2016,1253.6
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2017,1322.9
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2018,1439.8
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2019,1532.9
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2020,1530.5
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2021,1668.4
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2022,1750.2
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2023Q1,320.4
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2023Q2,836.7
476,1706,Buxoro viloyati,Бухарская область,Bukhara region,2023Q3,1299.9
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2010,497.7
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2011,542.0
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2012,571.2
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2013,614.1
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2014,644.8
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2015,679.6
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2016,725.3
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2017,758.9
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2018,803.5
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2019,852.4
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2020,961.7
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2021,1002.3
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2022,1079.6
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2023Q1,169.7
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2023Q2,693.4
476,1708,Jizzax viloyati,Джизакская область,Jizzakh region,2023Q3,1077.3
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2010,585.8
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2011,659.0
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2012,684.7
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2013,727.3
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2014,806.7
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2015,868.9
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2016,914.1
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2017,913.2
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2018,939.4
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2019,975.5
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2020,1012.5
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2021,1085.6
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2022,1151.2
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2023Q1,222.6
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2023Q2,574.2
476,1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,2023Q3,892.1
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2010,375.7
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2011,445.3
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2012,461.8
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2013,485.6
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2014,539.8
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2015,566.8
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2016,599.7
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2017,636.5
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2018,699.4
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2019,732.0
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2020,743.4
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2021,791.2
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2022,813.4
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2023Q1,145.9
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2023Q2,387.8
476,1712,Navoiy viloyati,Навоийская область,Navoi region,2023Q3,602.5
476,1714,Namangan viloyati,Наманганская область,Namangan region,2010,157.7
476,1714,Namangan viloyati,Наманганская область,Namangan region,2011,226.3
476,1714,Namangan viloyati,Наманганская область,Namangan region,2012,232.3
476,1714,Namangan viloyati,Наманганская область,Namangan region,2013,247.2
476,1714,Namangan viloyati,Наманганская область,Namangan region,2014,268.3
476,1714,Namangan viloyati,Наманганская область,Namangan region,2015,277.6
476,1714,Namangan viloyati,Наманганская область,Namangan region,2016,330.9
476,1714,Namangan viloyati,Наманганская область,Namangan region,2017,355.1
476,1714,Namangan viloyati,Наманганская область,Namangan region,2018,445.6
476,1714,Namangan viloyati,Наманганская область,Namangan region,2019,519.1
476,1714,Namangan viloyati,Наманганская область,Namangan region,2020,539.7
476,1714,Namangan viloyati,Наманганская область,Namangan region,2021,631.5
476,1714,Namangan viloyati,Наманганская область,Namangan region,2022,728.8
476,1714,Namangan viloyati,Наманганская область,Namangan region,2023Q1,80.8
476,1714,Namangan viloyati,Наманганская область,Namangan region,2023Q2,353.3
476,1714,Namangan viloyati,Наманганская область,Namangan region,2023Q3,548.9
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2010,616.4
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2011,678.2
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2012,715.4
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2013,758.7
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2014,835.1
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2015,879.8
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2016,915.4
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2017,936.0
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2018,1023.7
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2019,1066.0
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2020,994.6
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2021,1181.6
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2022,1326.9
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2023Q1,227.0
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2023Q2,655.1
476,1718,Samarqand viloyati,Самаркандская область,Samarkand region,2023Q3,1017.8
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2010,344.6
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2011,358.9
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2012,381.6
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2013,411.5
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2014,485.5
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2015,548.8
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2016,609.7
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2017,653.8
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2018,739.1
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2019,749.3
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2020,788.3
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2021,1000.8
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2022,1017.4
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2023Q1,128.9
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2023Q2,533.6
476,1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,2023Q3,829.0
476,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2010,115.0
476,1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,2011,134.4
